start_time,end_time,original_text,cleaned_text
01:48:09.199,01:48:11.669,[music],music
01:48:09.199,01:48:11.669,And when at last the babies disentangle,last baby disentangle
01:48:11.669,01:48:11.679,And when at last the babies disentangle,last baby disentangle
01:48:11.679,01:48:14.310,And when at last the babies disentangle,last baby disentangle
01:48:11.679,01:48:14.310,"themselves, they immediately deploy",immediately deploy
01:48:14.310,01:48:14.320,"themselves, they immediately deploy",immediately deploy
01:48:14.320,01:48:41.900,"themselves, they immediately deploy",immediately deploy
01:48:14.320,01:48:41.900,their formidable chameleon grip.,formidable chameleon grip
01:48:41.910,01:49:11.270,&gt;&gt; [music],gtgt music
01:49:11.280,01:49:13.910,"&gt;&gt; By the time they are properly dried out,",gtgt time properly dried
01:49:13.910,01:49:13.920,"&gt;&gt; By the time they are properly dried out,",gtgt time properly dried
01:49:13.920,01:49:15.910,"&gt;&gt; By the time they are properly dried out,",gtgt time properly dried
01:49:13.920,01:49:15.910,The babies are as much at home in the,baby much home
01:49:15.910,01:49:15.920,The babies are as much at home in the,baby much home
01:49:15.920,01:49:45.189,The babies are as much at home in the,baby much home
01:49:15.920,01:49:45.189,branches as their mother.,branch mother
01:49:45.199,01:49:48.149,"Out here on the sand flats, there is",sand flat
01:49:48.149,01:49:48.159,"Out here on the sand flats, there is",sand flat
01:49:48.159,01:49:59.510,"Out here on the sand flats, there is",sand flat
01:49:48.159,01:49:59.510,safe accommodation for some.,safe accommodation
01:49:59.520,01:50:02.870,A family of saddleback clown fish have,family saddleback clown fish
01:50:02.870,01:50:02.880,A family of saddleback clown fish have,family saddleback clown fish
01:50:02.880,01:50:07.510,A family of saddleback clown fish have,family saddleback clown fish
01:50:02.880,01:50:07.510,found an excellent home.,found excellent home
01:50:07.520,01:50:10.629,The tentacles of this carpet anemone can,tentacle carpet anemone
01:50:10.629,01:50:10.639,The tentacles of this carpet anemone can,tentacle carpet anemone
01:50:10.639,01:50:13.830,The tentacles of this carpet anemone can,tentacle carpet anemone
01:50:10.639,01:50:13.830,"kill,",kill
01:50:13.840,01:50:15.910,but the clown fish are immune to the,clown fish immune
01:50:15.910,01:50:15.920,but the clown fish are immune to the,clown fish immune
01:50:15.920,01:50:22.709,but the clown fish are immune to the,clown fish immune
01:50:15.920,01:50:22.709,"poison,",poison
01:50:22.719,01:50:29.990,so they can shelter from danger.,shelter danger
01:50:30.000,01:50:32.870,"In return, the fish keep the anemone",return fish keep anemone
01:50:32.870,01:50:32.880,"In return, the fish keep the anemone",return fish keep anemone
01:50:32.880,01:50:39.030,"In return, the fish keep the anemone",return fish keep anemone
01:50:32.880,01:50:39.030,clean of debris.,clean debris
01:50:39.040,01:50:41.669,"As with all clown fish, the family is",clown fish family
01:50:41.669,01:50:41.679,"As with all clown fish, the family is",clown fish family
01:50:41.679,01:50:45.910,"As with all clown fish, the family is",clown fish family
01:50:41.679,01:50:45.910,ruled by a big female.,ruled big female
01:50:45.910,01:50:45.920,ruled by a big female.,ruled big female
01:50:45.920,01:50:48.709,ruled by a big female.,ruled big female
01:50:45.920,01:50:48.709,Her white face marks her out as the,white face mark
01:50:48.709,01:50:48.719,Her white face marks her out as the,white face mark
01:50:48.719,01:50:54.629,Her white face marks her out as the,white face mark
01:50:48.719,01:50:54.629,boss.,bos
01:50:54.639,01:50:56.870,The dimminitive male has to prove his,dimminitive male prove
01:50:56.870,01:50:56.880,The dimminitive male has to prove his,dimminitive male prove
01:50:56.880,01:51:00.550,The dimminitive male has to prove his,dimminitive male prove
01:50:56.880,01:51:00.550,"worth, so he works tirelessly",worth work tirelessly
01:51:00.550,01:51:00.560,"worth, so he works tirelessly",worth work tirelessly
01:51:00.560,01:51:02.870,"worth, so he works tirelessly",worth work tirelessly
01:51:00.560,01:51:02.870,removing debris and generally keeping on,removing debris generally keeping
01:51:02.870,01:51:02.880,removing debris and generally keeping on,removing debris generally keeping
01:51:02.880,01:51:25.830,removing debris and generally keeping on,removing debris generally keeping
01:51:02.880,01:51:25.830,top of the housework. His,top housework
01:51:25.840,01:51:28.470,greatest challenge is to find a safe,greatest challenge find safe
01:51:28.470,01:51:28.480,greatest challenge is to find a safe,greatest challenge find safe
01:51:28.480,01:51:35.109,greatest challenge is to find a safe,greatest challenge find safe
01:51:28.480,01:51:35.109,place where the boss can lay her eggs.,place bos lay egg
01:51:35.119,01:51:37.270,But there's nothing solid here for the,there nothing solid
01:51:37.270,01:51:37.280,But there's nothing solid here for the,there nothing solid
01:51:37.280,01:51:44.790,But there's nothing solid here for the,there nothing solid
01:51:37.280,01:51:44.790,female to lay them on.,female lay
01:51:44.800,01:51:57.910,A nearby shell could be the solution.,nearby shell could solution
01:51:57.920,01:52:00.950,If only he can move it to the protection,move protection
01:52:00.950,01:52:00.960,If only he can move it to the protection,move protection
01:52:00.960,01:52:10.149,If only he can move it to the protection,move protection
01:52:00.960,01:52:10.149,of the anemone.,anemone
01:52:10.159,01:52:15.270,too heavy.,heavy
01:52:15.280,01:52:21.990,"Besides, it has a mind of its own.",besides mind
01:52:22.000,01:52:32.149,Hermit crab.,hermit crab
01:52:32.159,01:52:36.310,"But out here twice a day, the anemone is",twice day anemone
01:52:36.310,01:52:36.320,"But out here twice a day, the anemone is",twice day anemone
01:52:36.320,01:52:39.030,"But out here twice a day, the anemone is",twice day anemone
01:52:36.320,01:52:39.030,swept by tidal currents and they bring,swept tidal current bring
01:52:39.030,01:52:39.040,swept by tidal currents and they bring,swept tidal current bring
01:52:39.040,01:52:43.669,swept by tidal currents and they bring,swept tidal current bring
01:52:39.040,01:52:43.669,in new opportunities.,new opportunity
01:52:43.679,01:52:50.070,An old plastic bottle.,old plastic bottle
01:52:50.080,01:52:59.350,Perhaps this will do.,perhaps
01:52:59.360,01:53:13.109,Not heavy enough.,heavy enough
01:53:13.119,01:53:19.910,A coconut shell.,coconut shell
01:53:19.920,01:53:22.629,"It looks just right,",look right
01:53:22.629,01:53:22.639,"It looks just right,",look right
01:53:22.639,01:53:43.589,"It looks just right,",look right
01:53:22.639,01:53:43.589,but it's a long way from home.,long way home
01:53:43.599,01:53:58.470,And he can't move it by himself.,cant move
01:53:58.480,01:54:21.193,so prepare. I'll work together.,prepare ill work together
01:54:21.203,01:54:42.709,&gt;&gt; [music],gtgt music
01:54:42.719,01:54:44.950,&gt;&gt; a Little adjustment to the anemous,gtgt little adjustment anemous
01:54:44.950,01:54:44.960,&gt;&gt; a Little adjustment to the anemous,gtgt little adjustment anemous
01:54:44.960,01:54:47.189,&gt;&gt; a Little adjustment to the anemous,gtgt little adjustment anemous
01:54:44.960,01:54:47.189,tentacles in order to clear a space for,tentacle order clear space
01:54:47.189,01:54:47.199,tentacles in order to clear a space for,tentacle order clear space
01:54:47.199,01:54:50.470,tentacles in order to clear a space for,tentacle order clear space
01:54:47.199,01:54:50.470,it,
01:54:50.480,01:54:58.149,and the shell is tucked in.,shell tucked
01:54:58.159,01:55:06.389,The female lays a safe nursery at last.,female lay safe nursery last
01:55:06.399,01:55:19.030,[music],music
01:55:19.040,01:55:21.669,He has proved himself worthy to father,proved worthy father
01:55:21.669,01:55:21.679,He has proved himself worthy to father,proved worthy father
01:55:21.679,01:55:29.350,He has proved himself worthy to father,proved worthy father
01:55:21.679,01:55:29.350,her young and he fertilizes them.,young fertilizes
01:55:29.360,01:55:40.070,"Now he will meticulously tend the eggs,",meticulously tend egg
01:55:40.080,01:55:42.310,keeping them clean and healthy until,keeping clean healthy
01:55:42.310,01:55:42.320,keeping them clean and healthy until,keeping clean healthy
01:55:42.320,01:55:44.149,keeping them clean and healthy until,keeping clean healthy
01:55:42.320,01:55:44.149,they hatch,hatch
01:55:44.149,01:55:44.159,they hatch,hatch
01:55:44.159,01:55:59.750,they hatch,hatch
01:55:44.159,01:55:59.750,in 10 days I'm,day
01:55:59.760,01:56:03.270,60 million tons of snow now blanket this,million ton snow blanket
01:56:03.270,01:56:03.280,60 million tons of snow now blanket this,million ton snow blanket
01:56:03.280,01:56:08.229,60 million tons of snow now blanket this,million ton snow blanket
01:56:03.280,01:56:08.229,herd's territory.,herd territory
01:56:08.239,01:56:10.709,Pushing through deep snow is exhausting,pushing deep snow exhausting
01:56:10.709,01:56:10.719,Pushing through deep snow is exhausting,pushing deep snow exhausting
01:56:10.719,01:56:13.589,Pushing through deep snow is exhausting,pushing deep snow exhausting
01:56:10.719,01:56:13.589,work and the bison are now slowly,work bison slowly
01:56:13.589,01:56:13.599,work and the bison are now slowly,work bison slowly
01:56:13.599,01:56:21.270,work and the bison are now slowly,work bison slowly
01:56:13.599,01:56:21.270,starving.,starving
01:56:21.280,01:56:24.070,Just keeping warm saps huge amounts of,keeping warm sap huge amount
01:56:24.070,01:56:24.080,Just keeping warm saps huge amounts of,keeping warm sap huge amount
01:56:24.080,01:56:30.870,Just keeping warm saps huge amounts of,keeping warm sap huge amount
01:56:24.080,01:56:30.870,energy.,energy
01:56:30.880,01:56:33.189,Their thick coats can insulate them down,thick coat insulate
01:56:33.189,01:56:33.199,Their thick coats can insulate them down,thick coat insulate
01:56:33.199,01:56:35.990,Their thick coats can insulate them down,thick coat insulate
01:56:33.199,01:56:35.990,to minus30 Celsius.,minus celsius
01:56:35.990,01:56:36.000,to minus30 Celsius.,minus celsius
01:56:36.000,01:56:40.870,to minus30 Celsius.,minus celsius
01:56:36.000,01:56:40.870,It's now -40.,
01:56:40.880,01:56:43.270,The only thing that will keep them alive,thing keep alive
01:56:43.270,01:56:43.280,The only thing that will keep them alive,thing keep alive
01:56:43.280,01:56:51.189,The only thing that will keep them alive,thing keep alive
01:56:43.280,01:56:51.189,is buried beneath a meter of snow.,buried beneath meter snow
01:56:51.199,01:56:53.589,And that's a problem shared with a,thats problem shared
01:56:53.589,01:56:53.599,And that's a problem shared with a,thats problem shared
01:56:53.599,01:57:12.470,And that's a problem shared with a,thats problem shared
01:56:53.599,01:57:12.470,surprising neighbor.,surprising neighbor
01:57:12.480,01:57:15.109,The food the fox seeks is also deep,food fox seek also deep
01:57:15.109,01:57:15.119,The food the fox seeks is also deep,food fox seek also deep
01:57:15.119,01:57:28.470,The food the fox seeks is also deep,food fox seek also deep
01:57:15.119,01:57:28.470,beneath the snow.,beneath snow
01:57:28.480,01:57:31.109,The survival of both creatures depends,survival creature depends
01:57:31.109,01:57:31.119,The survival of both creatures depends,survival creature depends
01:57:31.119,01:57:38.629,The survival of both creatures depends,survival creature depends
01:57:31.119,01:57:38.629,on getting through to the ground.,getting ground
01:57:38.639,01:57:41.109,"For the bison, it will be a matter of",bison matter
01:57:41.109,01:57:41.119,"For the bison, it will be a matter of",bison matter
01:57:41.119,01:57:47.109,"For the bison, it will be a matter of",bison matter
01:57:41.119,01:57:47.109,brute strength.,brute strength
01:57:47.119,01:57:49.189,Massive neck muscles enable them to,massive neck muscle enable
01:57:49.189,01:57:49.199,Massive neck muscles enable them to,massive neck muscle enable
01:57:49.199,01:57:58.149,Massive neck muscles enable them to,massive neck muscle enable
01:57:49.199,01:57:58.149,shovel 5 tons of snow a day.,shovel ton snow day
01:57:58.159,01:58:00.550,Their lightweight neighbor needs more,lightweight neighbor need
01:58:00.550,01:58:00.560,Their lightweight neighbor needs more,lightweight neighbor need
01:58:00.560,01:58:28.550,Their lightweight neighbor needs more,lightweight neighbor need
01:58:00.560,01:58:28.550,precision.,precision
01:58:28.560,01:58:31.669,The bison have reached their goal. a,bison reached goal
01:58:31.669,01:58:31.679,The bison have reached their goal. a,bison reached goal
01:58:31.679,01:58:37.750,The bison have reached their goal. a,bison reached goal
01:58:31.679,01:58:37.750,mouthful of withered grass.,mouthful withered grass
01:58:37.760,01:58:40.550,"And where the bison have dug, the fox",bison dug fox
01:58:40.550,01:58:40.560,"And where the bison have dug, the fox",bison dug fox
